,Date_Time,HLAvg,MA,Returns
1029694,2001-01-01,123.52000000000001,123.53964285714287,-1.1563601252311523e-05
1029696,2001-01-01,123.525,123.53928571428571,-2.8909212065843792e-06
1029698,2001-01-01,123.565,123.54107142857143,1.4454522458950598e-05
1029700,2001-01-01,123.555,123.54178571428572,5.781750482881132e-06
1029702,2001-01-01,123.53999999999999,123.54142857142858,-2.8908710627724225e-06
1029704,2001-01-01,123.53999999999999,123.54142857142857,-1.1102230246251565e-16
1029706,2001-01-01,123.535,123.54035714285715,-8.672663331562438e-06
1029708,2001-01-01,123.515,123.53714285714285,-2.6018441294478983e-05
1029710,2001-01-01,123.545,123.53678571428573,-2.8909797095117014e-06
1029712,2001-01-01,123.53999999999999,123.53642857142857,-2.8909880675168383e-06
1029714,2001-01-01,123.525,123.535,-1.1564035848699985e-05
1029716,2001-01-01,123.535,123.53607142857142,8.673039423200754e-06
1029718,2001-01-01,123.505,123.53428571428572,-1.4455107495559627e-05
1029720,2001-01-01,123.52000000000001,123.5332142857143,-8.673164794452921e-06
1029722,2001-01-01,123.495,123.53142857142856,-1.4455441823739183e-05
1029724,2001-01-01,123.49000000000001,123.52892857142857,-2.02379696119513e-05
1029726,2001-01-01,123.505,123.52464285714287,-3.469461510992769e-05
1029728,2001-01-01,123.505,123.52107142857142,-2.8913098792455115e-05
1029730,2001-01-01,123.525,123.52,-8.674092653741078e-06
1029732,2001-01-01,123.52000000000001,123.51857142857143,-1.1565573912733211e-05
1029734,2001-01-01,123.545,123.51928571428572,5.7828036767629346e-06
1029736,2001-01-01,123.545,123.52142857142859,1.7348210388123973e-05
1029738,2001-01-01,123.565,123.52285714285713,1.1565306393768286e-05
1029740,2001-01-01,123.535,123.52250000000001,-2.891314058694133e-06
1029742,2001-01-01,123.58,123.52642857142857,3.1803994873380625e-05
1029744,2001-01-01,123.59,123.53035714285716,3.180298341177152e-05
1029746,2001-01-01,123.57,123.535,3.758404008628032e-05
1029748,2001-01-01,123.58500000000001,123.53964285714287,3.758262757952116e-05
1029750,2001-01-01,123.59,123.54642857142858,5.492591507228195e-05
1029752,2001-01-01,123.565,123.55178571428573,4.336043361113324e-05
1029754,2001-01-01,123.56,123.55571428571429,3.17964564320958e-05
1029756,2001-01-01,123.57,123.56035714285714,3.7576326918497645e-05
1029758,2001-01-01,123.575,123.56392857142858,2.8903906075844834e-05
1029760,2001-01-01,123.59,123.56892857142859,4.046406502558171e-05
1029762,2001-01-01,123.58,123.57142857142857,2.0231418526458922e-05
1029764,2001-01-01,123.57499999999999,123.57357142857143,1.7340890108366794e-05
1029766,2001-01-01,123.57499999999999,123.57428571428571,5.780229879813097e-06
1029768,2001-01-01,123.595,123.57857142857142,3.468067766383609e-05
1029770,2001-01-01,123.61500000000001,123.58107142857143,2.0229839881651337e-05
1029772,2001-01-01,123.59,123.58107142857143,0.0
1029774,2001-01-01,123.55,123.57964285714286,-1.1559858391870524e-05
1029776,2001-01-01,123.58500000000001,123.57964285714286,0.0
1029778,2001-01-01,123.59,123.57964285714286,0.0
1029780,2001-01-01,123.58,123.58071428571428,8.66990632172406e-06
1029782,2001-01-01,123.6,123.58357142857143,2.31193827134957e-05
1029784,2001-01-01,123.595,123.58535714285715,1.4449342771854938e-05
1029786,2001-01-01,123.58,123.58571428571429,2.8898435004446356e-06
1029788,2001-01-01,123.60499999999999,123.58678571428572,8.669480394792628e-06
1029790,2001-01-01,123.61,123.58892857142857,1.733873531297419e-05
1029792,2001-01-01,123.595,123.59035714285713,1.155898986000823e-05
1029794,2001-01-01,123.6,123.59214285714286,1.444854943837256e-05
1029796,2001-01-01,123.58500000000001,123.59142857142857,-5.779394724043431e-06
1029798,2001-01-01,123.565,123.58785714285715,-2.889747465161012e-05
1029800,2001-01-01,123.535,123.58392857142857,-3.178818664559919e-05
1029802,2001-01-01,123.5,123.58035714285714,-2.8899228392704725e-05
1029804,2001-01-01,123.48500000000001,123.57321428571427,-5.780096240214722e-05
1029806,2001-01-01,123.475,123.56500000000001,-6.647523727586436e-05
1029808,2001-01-01,123.465,123.55678571428572,-6.647965652705734e-05
1029810,2001-01-01,123.475,123.54785714285713,-7.226550929396362e-05
1029812,2001-01-01,123.475,123.53928571428571,-6.937980241096215e-05
1029814,2001-01-01,123.46000000000001,123.5307142857143,-6.938461630183537e-05
1029816,2001-01-01,123.47999999999999,123.5217857142857,-7.228076163963795e-05
1029818,2001-01-01,123.47999999999999,123.5125,-7.517753467476411e-05
1029820,2001-01-01,123.475,123.50392857142857,-6.939966401778977e-05
1029822,2001-01-01,123.5,123.49678571428572,-5.7836732703438124e-05
1029824,2001-01-01,123.53,123.49285714285715,-3.18116288882363e-05
1029826,2001-01-01,123.515,123.48928571428571,-2.8920540816154424e-05
1029828,2001-01-01,123.50999999999999,123.48749999999998,-1.4460584063334373e-05
1029830,2001-01-01,123.535,123.49,2.0244759138866485e-05
1029832,2001-01-01,123.51,123.49178571428571,1.4460291317315998e-05
1029834,2001-01-01,123.475,123.4917857142857,-1.1102230246251565e-16
1029836,2001-01-01,123.47999999999999,123.49285714285713,8.676074423547782e-06
1029838,2001-01-01,123.5,123.49464285714285,1.4459956765104968e-05
1029840,2001-01-01,123.46000000000001,123.49357142857141,-8.675948968181841e-06
1029842,2001-01-01,123.44,123.49214285714285,-1.1568049048592756e-05
1029844,2001-01-01,123.445,123.48964285714285,-2.024440784454098e-05
1029846,2001-01-01,123.465,123.48857142857143,-8.67630025201185e-06
1029848,2001-01-01,123.455,123.48714285714286,-1.1568517436788182e-05
1029850,2001-01-01,123.45500000000001,123.48392857142856,-2.602965356127883e-05
1029852,2001-01-01,123.47,123.47964285714285,-3.470725873738398e-05
1029854,2001-01-01,123.515,123.47964285714286,2.2204460492503128e-16
1029856,2001-01-01,123.535,123.48142857142857,1.4461504199113034e-05
1029858,2001-01-01,123.495,123.47857142857143,-2.3138507104548566e-05
1029860,2001-01-01,123.41999999999999,123.47214285714286,-5.206359858985809e-05
1029862,2001-01-01,123.375,123.465,-5.78516221755822e-05
1029864,2001-01-01,123.37,123.45714285714287,-6.364065019744331e-05
1029866,2001-01-01,123.38,123.44857142857143,-6.943078332295119e-05
1029868,2001-01-01,123.395,123.44392857142859,-3.7610353845437645e-05
1029870,2001-01-01,123.42,123.4425,-1.157270115549516e-05
1029872,2001-01-01,123.44,123.44214285714285,-2.893196215128419e-06
1029874,2001-01-01,123.44,123.44035714285714,-1.4466106635783018e-05
1029876,2001-01-01,123.44,123.4392857142857,-8.679764431263704e-06
1029878,2001-01-01,123.46000000000001,123.43964285714286,2.8932631815312684e-06
1029880,2001-01-01,123.445,123.43785714285715,-1.4466399617108364e-05
1029882,2001-01-01,123.44,123.43249999999999,-4.340045455443039e-05
1029884,2001-01-01,123.445,123.42607142857143,-5.2083031938530375e-05
1029886,2001-01-01,123.465,123.42392857142856,-1.7361613473150746e-05
1029888,2001-01-01,123.47,123.42750000000001,2.8935854998862725e-05
1029890,2001-01-01,123.495,123.43607142857142,6.94426360703606e-05
1029892,2001-01-01,123.485,123.44428571428571,6.654466813315382e-05
1029894,2001-01-01,123.515,123.45392857142858,7.811200397436217e-05
1029896,2001-01-01,123.53999999999999,123.46428571428571,8.389128273228058e-05
1029898,2001-01-01,123.525,123.47178571428572,6.0744466848688735e-05
1029900,2001-01-01,123.55,123.47964285714285,6.363310311857959e-05
1029902,2001-01-01,123.54499999999999,123.48714285714286,6.073691229873049e-05
1029904,2001-01-01,123.565,123.49607142857144,7.230103841905049e-05
1029906,2001-01-01,123.57,123.50392857142857,6.362058995779611e-05
1029908,2001-01-01,123.56,123.51214285714285,6.650810750734438e-05
1029910,2001-01-01,123.55000000000001,123.52,6.361231189528628e-05
1029912,2001-01-01,123.53,123.52607142857141,4.915219689618337e-05
1029914,2001-01-01,123.50999999999999,123.5292857142857,2.602077325224778e-05
1029916,2001-01-01,123.455,123.52821428571428,-8.673515853015748e-06
1029918,2001-01-01,123.42,123.52285714285715,-4.3368707749407436e-05
1029920,2001-01-01,123.445,123.52,-2.3130746546006946e-05
1029922,2001-01-01,123.47999999999999,123.51750000000001,-2.02398421297975e-05
1029924,2001-01-01,123.505,123.515,-2.0240251789512843e-05
1029926,2001-01-01,123.495,123.51285714285714,-1.734911331612485e-05
1029928,2001-01-01,123.47999999999999,123.50785714285715,-4.048243496607238e-05
1029930,2001-01-01,123.46000000000001,123.5017857142857,-4.915944578062146e-05
1029932,2001-01-01,123.47,123.49499999999999,-5.4945769984745136e-05
1029934,2001-01-01,123.45500000000001,123.48678571428572,-6.651734008270981e-05
1029936,2001-01-01,123.465,123.48,-5.495244445764801e-05
1029938,2001-01-01,123.455,123.47321428571429,-5.495546439470078e-05
1029940,2001-01-01,123.445,123.46714285714286,-4.917323877637727e-05
1029942,2001-01-01,123.44,123.46214285714287,-4.049742408007039e-05
1029944,2001-01-01,123.44,123.46107142857143,-8.678232822675898e-06
1029946,2001-01-01,123.41,123.46035714285713,-5.785530388638468e-06
1029948,2001-01-01,123.39,123.45642857142856,-3.182101546918498e-05
1029950,2001-01-01,123.345,123.44678571428571,-7.811042213967456e-05
1029952,2001-01-01,123.325,123.43392857142858,-0.00010415672124046257
1029954,2001-01-01,123.36,123.4242857142857,-7.812466095716954e-05
1029956,2001-01-01,123.36500000000001,123.41607142857143,-6.655545156708967e-05
1029958,2001-01-01,123.38,123.41035714285715,-4.630205726646036e-05
1029960,2001-01-01,123.395,123.405,-4.341012585286024e-05
1029962,2001-01-01,123.42,123.4025,-2.0258703646268708e-05
1029964,2001-01-01,123.41499999999999,123.39892857142857,-2.894171717207143e-05
1029966,2001-01-01,123.425,123.39678571428571,-1.736543237071091e-05
1029968,2001-01-01,123.41,123.39428571428572,-2.0260052242624376e-05
1029970,2001-01-01,123.44,123.39428571428572,0.0
1029972,2001-01-01,123.42500000000001,123.3932142857143,-8.683005188083244e-06
1029974,2001-01-01,123.42500000000001,123.39428571428572,8.683005188194637e-06
1029976,2001-01-01,123.42500000000001,123.39678571428571,2.026005224256575e-05
1029978,2001-01-01,123.41,123.40142857142858,3.762472234142807e-05
1029980,2001-01-01,123.405,123.40714285714286,4.6305407322122216e-05
1029982,2001-01-01,123.39500000000001,123.40964285714287,2.0257941475578995e-05
1029984,2001-01-01,123.38,123.41071428571429,8.681849291749024e-06
1029986,2001-01-01,123.38,123.41071428571429,0.0
1029988,2001-01-01,123.38,123.40964285714286,-8.681849291882742e-06
1029990,2001-01-01,123.36,123.40535714285714,-3.4728150932032704e-05
1029992,2001-01-01,123.3,123.39714285714285,-6.65656605367949e-05
1029994,2001-01-01,123.28,123.38678571428571,-8.393693157563107e-05
1029996,2001-01-01,123.28999999999999,123.37821428571428,-6.947037525480407e-05
1029998,2001-01-01,123.28,123.36678571428571,-9.263467496193181e-05
1030000,2001-01-01,123.26,123.35499999999999,-9.553849702057099e-05
1030002,2001-01-01,123.215,123.34,-0.00012160765332471955
1030004,2001-01-01,123.25999999999999,123.32821428571428,-9.555924608141424e-05
1030006,2001-01-01,123.27000000000001,123.31821428571428,-8.10877340767508e-05
1030008,2001-01-01,123.255,123.30749999999999,-8.688701218408577e-05
1030010,2001-01-01,123.25999999999999,123.29785714285715,-7.820476618567481e-05
1030012,2001-01-01,123.28,123.2907142857143,-5.793339977978687e-05
1030014,2001-01-01,123.265,123.2825,-6.662755921104972e-05
1030016,2001-01-01,123.235,123.27214285714287,-8.401498948228071e-05
1030018,2001-01-01,123.245,123.26392857142856,-6.663759724682526e-05
1030020,2001-01-01,123.25,123.26035714285715,-2.897425348031168e-05
1030022,2001-01-01,123.25,123.25821428571429,-1.73849550603214e-05
1030024,2001-01-01,123.235,123.25428571428573,-3.187320260755264e-05
1030026,2001-01-01,123.21000000000001,123.24928571428572,-4.0567363561634655e-05
1030028,2001-01-01,123.215,123.24607142857144,-2.607988849538095e-05
1030030,2001-01-01,123.22,123.24642857142858,2.8977989767932583e-06
1030032,2001-01-01,123.235,123.24464285714285,-1.4489078857198676e-05
1030034,2001-01-01,123.22999999999999,123.24178571428571,-2.318296284163491e-05
1030036,2001-01-01,123.16999999999999,123.2357142857143,-4.926558061197852e-05
1030038,2001-01-01,123.255,123.23535714285713,-2.8980509160605075e-06
1030040,2001-01-01,123.25,123.23321428571428,-1.7388481869978327e-05
1030042,2001-01-01,123.255,123.2325,-5.796227814913473e-06
1030044,2001-01-01,123.245,123.23321428571428,5.796227815004517e-06
1030046,2001-01-01,123.25,123.23357142857142,2.8981013089645993e-06
1030048,2001-01-01,123.27,123.235,1.1592321246626583e-05
1030050,2001-01-01,123.3,123.23857142857142,2.8980215208959486e-05
1030052,2001-01-01,123.27000000000001,123.24107142857143,2.028565094567724e-05
1030054,2001-01-01,123.27000000000001,123.24535714285716,3.477444426448448e-05
1030056,2001-01-01,123.265,123.24892857142856,2.8977779840351394e-05
1030058,2001-01-01,123.28,123.25321428571428,3.477222742536655e-05
1030060,2001-01-01,123.3,123.25785714285715,3.766854864985761e-05
1030062,2001-01-01,123.28,123.26142857142858,2.8974841147395355e-05
1030064,2001-01-01,123.28999999999999,123.27,6.953619361671834e-05
1030066,2001-01-01,123.28999999999999,123.27250000000001,2.0280479025772257e-05
1030068,2001-01-01,123.3,123.27607142857143,2.8971399436499614e-05
1030070,2001-01-01,123.31,123.27999999999999,3.1867569970064633e-05
1030072,2001-01-01,123.295,123.28357142857143,2.8969636925686976e-05
1030074,2001-01-01,123.27,123.285,1.1587619787049726e-05
1030076,2001-01-01,123.27,123.285,0.0
1030078,2001-01-01,123.265,123.28250000000001,-2.0278422744838397e-05
1030080,2001-01-01,123.29499999999999,123.2842857142857,1.4484629635268464e-05
1030082,2001-01-01,123.28999999999999,123.28571428571426,1.1587552651087063e-05
1030084,2001-01-01,123.285,123.28714285714285,1.1587418381382144e-05
1030086,2001-01-01,123.295,123.28821428571429,8.690475673256614e-06
1030088,2001-01-01,123.29499999999999,123.28785714285713,-2.8968168328685637e-06
1030090,2001-01-01,123.305,123.28964285714285,1.4484000249404176e-05
1030092,2001-01-01,123.3,123.29035714285713,5.793541359970726e-06
1030094,2001-01-01,123.28999999999999,123.29035714285713,0.0
1030096,2001-01-01,123.28999999999999,123.28964285714287,-5.793541359941557e-06
1030098,2001-01-01,123.285,123.28785714285713,-1.4484000249478985e-05
1030100,2001-01-01,123.265,123.28571428571429,-1.7381077221587186e-05
1030102,2001-01-01,123.245,123.28392857142856,-1.4484461793972025e-05
1030104,2001-01-01,123.22999999999999,123.28107142857142,-2.3175575262268536e-05
1030106,2001-01-01,123.245,123.27964285714286,-1.1587989049403427e-05
1030108,2001-01-01,123.25,123.27642857142858,-2.6073466338418876e-05
1030110,2001-01-01,123.255,123.27392857142857,-2.0279832721145335e-05
1030112,2001-01-01,123.28,123.27357142857143,-2.8971525336423725e-06
1030114,2001-01-01,123.25,123.27035714285714,-2.60747505169148e-05
1030116,2001-01-01,123.27000000000001,123.26857142857143,-1.4486266295346595e-05
1030118,2001-01-01,123.265,123.26571428571428,-2.3178462573741583e-05
1030120,2001-01-01,123.25999999999999,123.26285714285714,-2.317899982711271e-05
1030122,2001-01-01,123.25999999999999,123.26071428571429,-1.7384602458017062e-05
1030124,2001-01-01,123.245,123.25749999999998,-2.6077470371124565e-05
1030126,2001-01-01,123.265,123.25607142857143,-1.1590205117546154e-05
1030128,2001-01-01,123.25,123.255,-8.69274199521437e-06
1030130,2001-01-01,123.25999999999999,123.25607142857143,8.69274199511741e-06
1030132,2001-01-01,123.25999999999999,123.25821428571429,1.7385257302200742e-05
1030134,2001-01-01,123.25999999999999,123.25928571428571,8.692515309752342e-06
1030136,2001-01-01,123.27000000000001,123.26071428571427,1.158990287673198e-05
1030138,2001-01-01,123.28,123.2625,1.448718970297811e-05
1030140,2001-01-01,123.265,123.26142857142858,-8.692288636142344e-06
1030142,2001-01-01,123.25999999999999,123.26214285714286,5.7948674859341985e-06
1030144,2001-01-01,123.25999999999999,123.26142857142858,-5.794867485840618e-06
1030146,2001-01-01,123.25999999999999,123.26107142857143,-2.897446335810213e-06
1030148,2001-01-01,123.27000000000001,123.26178571428571,5.794884276183791e-06
1030150,2001-01-01,123.245,123.26071428571427,-8.692339007176764e-06
1030152,2001-01-01,123.285,123.26357142857144,2.3179402783853765e-05
1030154,2001-01-01,123.27000000000001,123.26392857142856,2.897387570410674e-06
1030156,2001-01-01,123.52000000000001,123.28321428571428,0.0001564464637598689
1030158,2001-01-01,123.515,123.30142857142857,0.0001477325232940424
1030160,2001-01-01,123.315,123.30535714285715,3.1861016455993346e-05
1030162,2001-01-01,123.33000000000001,123.31035714285714,4.0548916480479254e-05
1030164,2001-01-01,123.33000000000001,123.31464285714286,3.475490551368068e-05
1030166,2001-01-01,123.325,123.31785714285715,2.606538647166745e-05
1030168,2001-01-01,123.33500000000001,123.32285714285715,4.054480636057954e-05
1030170,2001-01-01,123.33500000000001,123.32821428571428,4.34390398301527e-05
1030172,2001-01-01,123.35,123.33464285714285,5.2124357144818335e-05
1030174,2001-01-01,123.37,123.3425,6.370385815890445e-05
1030176,2001-01-01,123.375,123.35000000000001,6.080444279664246e-05
1030178,2001-01-01,123.405,123.36142857142859,9.264728028970798e-05
1030180,2001-01-01,123.405,123.37,6.947982771792166e-05
1030182,2001-01-01,123.375,123.37750000000001,6.0790889490858355e-05
1030184,2001-01-01,123.35,123.36535714285715,-9.842519692985942e-05
1030186,2001-01-01,123.37,123.355,-8.395855926257738e-05
1030188,2001-01-01,123.38499999999999,123.36,4.0532598347726276e-05
1030190,2001-01-01,123.39,123.36428571428571,3.474091959563564e-05
1030192,2001-01-01,123.41499999999999,123.37035714285716,4.921423682020919e-05
